200 200
115 11 -2.000
115 12 1.000
115 13 0.000
115 14 1.000
115 15 -3.000
115 16 -2.000
115 17 3.000
115 18 1.000
115 19 1.000
115 20 -3.000
115 21 -2.000
115 22 -1.000
115 23 2.000
115 24 -2.000
115 25 -3.000
115 26 -2.000
115 27 -3.000
115 28 1.000
115 29 -3.000
115 30 1.000
115 31 -1.000
115 32 -1.000
115 33 -3.000
115 34 0.000
115 35 3.000
115 36 0.000
115 37 3.000
115 38 -3.000
115 39 -1.000
115 40 -3.000
115 41 -2.000
115 42 -2.000
115 43 -2.000
115 44 0.000
115 45 2.000
115 46 1.000
115 47 -3.000
115 48 -2.000
115 49 0.000
115 50 -3.000
115 51 -2.000
115 52 1.000
115 53 -3.000
115 54 -1.000
115 55 -2.000
115 56 0.000
115 57 0.000
115 58 2.000
115 59 3.000
115 60 -1.000
115 61 -2.000
115 62 1.000
115 63 1.000
115 64 2.000
115 65 -3.000
115 66 -3.000
115 67 -1.000
115 68 1.000
115 69 1.000
115 70 -1.000
115 71 3.000
115 72 0.000
115 73 -3.000
115 74 3.000
115 75 1.000
115 76 -1.000
115 77 2.000
115 78 0.000
115 79 -3.000
115 80 3.000
115 81 -2.000
115 82 1.000
115 83 3.000
115 84 3.000
115 85 -2.000
115 86 -3.000
115 87 2.000
115 88 1.000
115 89 0.000
115 90 -3.000
115 91 2.000
115 92 2.000
115 93 2.000
115 94 0.000
115 95 -2.000
115 96 2.000
115 97 2.000
115 98 -2.000
115 99 2.000
115 100 -3.000
115 101 -3.000
115 102 0.000
115 103 -2.000
115 104 -2.000
115 105 3.000
115 106 3.000
115 107 2.000
115 108 2.000
115 109 -1.000
115 110 3.000
115 111 -3.000
115 112 -3.000
115 113 0.000
115 114 2.000
115 115 1.000
115 116 2.000
115 117 0.000
115 118 -1.000
115 119 -2.000
115 120 2.000
115 121 0.000
115 122 -3.000
115 123 0.000
115 124 -2.000
115 125 0.000
115 126 0.000
115 127 0.000
115 128 2.000
115 129 -1.000
115 130 -2.000
115 131 1.000
115 132 1.000
115 133 2.000
115 134 0.000
115 135 0.000
115 136 -3.000
115 137 2.000
115 138 -3.000
115 139 2.000
115 140 3.000
115 141 -1.000
115 142 0.000
115 143 1.000
115 144 0.000
115 145 3.000
115 146 -1.000
115 147 -1.000
115 148 3.000
115 149 0.000
115 150 1.000
115 151 0.000
115 152 2.000
115 153 0.000
115 154 -1.000
115 155 -2.000
115 156 -2.000
115 157 -2.000
115 158 -2.000
115 159 -3.000
115 160 2.000
115 161 -2.000
115 162 -2.000
115 163 -3.000
115 164 -1.000
115 165 1.000
115 166 -2.000
115 167 0.000
115 168 3.000
115 169 2.000
115 170 -1.000
115 171 1.000
115 172 -3.000
115 173 0.000
115 174 2.000
115 175 0.000
115 176 2.000
115 177 -3.000
115 178 3.000
115 179 3.000
115 180 -3.000
115 181 1.000
115 182 2.000
115 183 2.000
115 184 -1.000
115 185 1.000
115 186 -2.000
115 187 0.000
115 188 3.000
115 189 3.000
115 190 -3.000
115 191 3.000
115 192 -3.000
115 193 -3.000
115 194 1.000
115 195 -1.000
115 196 2.000
115 197 -2.000
115 198 0.000
115 199 -3.000
116 0 2.000
116 1 -2.000
116 2 0.000
116 3 -3.000
116 4 1.000
116 5 3.000
116 6 2.000
116 7 -1.000
116 8 0.000
116 9 -1.000
116 10 2.000
116 11 -3.000
116 12 2.000
116 13 3.000
116 14 -1.000
116 15 -2.000
116 16 3.000
116 17 3.000
116 18 -2.000
116 19 3.000
116 20 -1.000
116 21 -3.000
116 22 0.000
116 23 2.000
116 24 -3.000
116 25 0.000
116 26 1.000
116 27 3.000
116 28 -1.000
116 29 0.000
116 30 2.000
116 31 3.000
116 32 3.000
116 33 2.000
116 34 2.000
116 35 -2.000
116 36 2.000
116 37 2.000
116 38 -3.000
116 39 -1.000
116 40 1.000
116 41 -2.000
116 42 0.000
116 43 1.000
116 44 2.000
116 45 -2.000
116 46 -1.000
116 47 0.000
116 48 2.000
116 49 0.000
116 50 2.000
116 51 0.000
116 52 3.000
116 53 -1.000
116 54 -1.000
116 55 -1.000
116 56 1.000
116 57 -1.000
116 58 3.000
116 59 3.000
116 60 -3.000
116 61 -2.000
116 62 1.000
116 63 3.000
116 64 0.000
116 65 3.000
116 66 3.000
116 67 -2.000
116 68 -3.000
116 69 3.000
116 70 1.000
116 71 3.000
116 72 -3.000
116 73 -3.000
116 74 -3.000
116 75 3.000
116 76 0.000
116 77 0.000
116 78 0.000
116 79 1.000
116 80 1.000
116 81 0.000
116 82 0.000
116 83 1.000
116 84 0.000
116 85 2.000
116 86 1.000
116 87 3.000
116 88 3.000
116 89 1.000
116 90 1.000
116 91 -3.000
116 92 -2.000
116 93 3.000
116 94 1.000
116 95 -2.000
116 96 -2.000
116 97 2.000
116 98 -2.000
116 99 0.000
116 100 0.000
116 101 0.000
116 102 3.000
116 103 0.000
116 104 1.000
116 105 -1.000
116 106 -1.000
116 107 0.000
116 108 2.000
116 109 2.000
116 110 1.000
116 111 -2.000
116 112 3.000
116 113 1.000
116 114 2.000
116 115 -2.000
116 116 -2.000
116 117 2.000
116 118 0.000
116 119 0.000
116 120 -3.000
116 121 1.000
116 122 -1.000
116 123 1.000
116 124 -2.000
116 125 -1.000
116 126 -1.000
116 127 0.000
116 128 -3.000
116 129 3.000
116 130 0.000
116 131 3.000
116 132 -3.000
116 133 -2.000
116 134 -1.000
116 135 -3.000
116 136 2.000
116 137 0.000
116 138 -1.000
116 139 2.000
116 140 3.000
116 141 3.000
116 142 0.000
116 143 -3.000
116 144 -1.000
116 145 2.000
116 146 1.000
116 147 -2.000
116 148 -2.000
116 149 -1.000
116 150 -2.000
116 151 3.000
116 152 2.000
116 153 2.000
116 154 0.000
116 155 -3.000
116 156 2.000
116 157 0.000
116 158 -2.000
116 159 -2.000
116 160 -2.000
116 161 3.000
116 162 -3.000
116 163 -2.000
116 164 1.000
116 165 -3.000
116 166 -1.000
116 167 -3.000
116 168 2.000
116 169 -1.000
116 170 2.000
116 171 3.000
116 172 2.000
116 173 -3.000
116 174 -3.000
116 175 1.000
116 176 -3.000
116 177 3.000
116 178 -2.000
116 179 1.000
116 180 -3.000
116 181 3.000
116 182 2.000
116 183 2.000
116 184 -3.000
116 185 -2.000
116 186 1.000
116 187 0.000
116 188 3.000
116 189 0.000
116 190 -2.000
116 191 -1.000
116 192 -3.000
116 193 0.000
116 194 -3.000
116 195 0.000
116 196 0.000
116 197 -2.000
116 198 -2.000
116 199 2.000
117 0 1.000
117 1 0.000
117 2 -2.000
117 3 -1.000
117 4 2.000
117 5 -2.000
117 6 -1.000
117 7 -2.000
117 8 0.000
117 9 3.000
117 10 0.000
117 11 -3.000
117 12 3.000
117 13 -1.000
117 14 0.000
117 15 3.000
117 16 -1.000
117 17 3.000
117 18 -2.000
117 19 -1.000
117 20 -3.000
117 21 0.000
117 22 3.000
117 23 -3.000
117 24 -1.000
117 25 1.000
117 26 -1.000
117 27 -1.000
117 28 3.000
117 29 1.000
117 30 0.000
117 31 2.000
117 32 -1.000
117 33 3.000
117 34 -1.000
117 35 3.000
117 36 -1.000
117 37 3.000
117 38 -2.000
117 39 0.000
117 40 -2.000
117 41 0.000
117 42 2.000
117 43 0.000
117 44 2.000
117 45 -2.000
117 46 -1.000
117 47 3.000
117 48 0.000
117 49 1.000
117 50 3.000
117 51 -3.000
117 52 3.000
117 53 -2.000
117 54 -3.000
117 55 1.000
117 56 -1.000
117 57 1.000
117 58 1.000
117 59 0.000
117 60 -2.000
117 61 1.000
117 62 -1.000
117 63 0.000
117 64 -2.000
117 65 3.000
117 66 -1.000
117 67 2.000
117 68 3.000
117 69 0.000
117 70 1.000
117 71 1.000
117 72 -2.000
117 73 1.000
117 74 -1.000
117 75 -2.000
117 76 -3.000
117 77 0.000
117 78 2.000
117 79 0.000
117 80 3.000
117 81 -2.000
117 82 -3.000
117 83 -1.000
117 84 -3.000
117 85 3.000
117 86 -1.000
117 87 2.000
117 88 -2.000
117 89 -1.000
117 90 1.000
117 91 0.000
117 92 2.000
117 93 2.000
117 94 3.000
117 95 2.000
117 96 -3.000
117 97 2.000
117 98 -1.000
117 99 1.000
117 100 -3.000
117 101 0.000
117 102 -3.000
117 103 1.000
117 104 2.000
117 105 -2.000
117 106 -2.000
117 107 3.000
117 108 -1.000
117 109 -2.000
117 110 -3.000
117 111 1.000
117 112 -3.000
117 113 3.000
117 114 1.000
117 115 0.000
117 116 3.000
117 117 1.000
117 118 2.000
117 119 3.000
117 120 1.000
117 121 1.000
117 122 -3.000
117 123 2.000
117 124 1.000
117 125 3.000
117 126 -2.000
117 127 -3.000
117 128 3.000
117 129 2.000
117 130 -1.000
117 131 1.000
117 132 -1.000
117 133 -3.000
117 134 2.000
117 135 3.000
117 136 -2.000
117 137 1.000
117 138 3.000
117 139 -3.000
117 140 -3.000
117 141 1.000
117 142 0.000
117 143 -3.000
117 144 2.000
117 145 -3.000
117 146 -2.000
117 147 0.000
117 148 3.000
117 149 3.000
117 150 1.000
117 151 -3.000
117 152 -1.000
117 153 2.000
117 154 3.000
117 155 2.000
117 156 3.000
117 157 0.000
117 158 -3.000
117 159 -3.000
117 160 0.000
117 161 1.000
117 162 1.000
117 163 -2.000
117 164 -1.000
117 165 3.000
117 166 1.000
117 167 -2.000
117 168 0.000
117 169 -1.000
117 170 2.000
117 171 3.000
117 172 -3.000
117 173 -2.000
117 174 -1.000
117 175 0.000
117 176 -1.000
117 177 3.000
117 178 -2.000
117 179 3.000
117 180 2.000
117 181 -3.000
117 182 1.000
117 183 0.000
117 184 2.000
117 185 1.000
117 186 1.000
117 187 1.000
117 188 -3.000
117 189 1.000
117 190 -3.000
117 191 3.000
117 192 3.000
117 193 -1.000
117 194 -1.000
117 195 -3.000
117 196 3.000
117 197 -1.000
117 198 -3.000
117 199 -2.000
118 0 2.000
118 1 1.000
118 2 3.000
118 3 0.000
118 4 -3.000
118 5 -1.000
118 6 -2.000
118 7 -1.000
118 8 2.000
118 9 -2.000
118 10 2.000
118 11 1.000
118 12 -1.000
118 13 -2.000
118 14 2.000
118 15 0.000
118 16 -2.000
118 17 3.000
118 18 1.000
118 19 1.000
118 20 2.000
118 21 0.000
118 22 1.000
118 23 -1.000
118 24 -1.000
118 25 0.000
118 26 -3.000
118 27 2.000
118 28 -2.000
118 29 -1.000
118 30 2.000
118 31 -2.000
118 32 3.000
118 33 1.000
118 34 2.000
118 35 -2.000
118 36 -2.000
118 37 2.000
118 38 -2.000
118 39 1.000
118 40 -2.000
118 41 0.000
118 42 -1.000
118 43 1.000
118 44 -3.000
118 45 2.000
118 46 1.000
118 47 3.000
118 48 0.000
118 49 2.000
118 50 3.000
118 51 2.000
118 52 -3.000
118 53 0.000
118 54 2.000
118 55 -1.000
118 56 0.000
118 57 -2.000
118 58 0.000
118 59 2.000
118 60 1.000
118 61 2.000
118 62 0.000
118 63 0.000
118 64 -2.000
118 65 2.000
118 66 -3.000
118 67 -2.000
118 68 -3.000
118 69 -1.000
118 70 -3.000
118 71 0.000
118 72 -3.000
118 73 3.000
118 74 2.000
118 75 3.000
118 76 1.000
118 77 -3.000
118 78 2.000
118 79 1.000
118 80 0.000
118 81 0.000
118 82 0.000
118 83 -2.000
118 84 -3.000
118 85 2.000
118 86 -3.000
118 87 -3.000
118 88 -3.000
118 89 1.000
118 90 -1.000
118 91 -1.000
118 92 2.000
118 93 -3.000
118 94 3.000
118 95 -3.000
118 96 -3.000
118 97 -1.000
118 98 1.000
118 99 3.000
118 100 1.000
118 101 -3.000
118 102 3.000
118 103 0.000
118 104 -3.000
118 105 -1.000
118 106 -3.000
118 107 -3.000
118 108 1.000
118 109 3.000
118 110 -2.000
118 111 0.000
118 112 2.000
118 113 -2.000
118 114 -1.000
118 115 1.000
118 116 0.000
118 117 3.000
118 118 -3.000
118 119 1.000
118 120 -3.000
118 121 1.000
118 122 2.000
118 123 3.000
118 124 -3.000
118 125 2.000
118 126 3.000
118 127 -2.000
118 128 3.000
118 129 0.000
118 130 0.000
118 131 1.000
118 132 -3.000
118 133 -2.000
118 134 1.000
118 135 -1.000
118 136 -1.000
118 137 -2.000
118 138 2.000
118 139 -3.000
118 140 0.000
118 141 -2.000
118 142 -3.000
118 143 -1.000
118 144 1.000
118 145 1.000
118 146 -1.000
118 147 3.000
118 148 -2.000
118 149 3.000
118 150 3.000
118 151 2.000
118 152 -1.000
118 153 -2.000
118 154 -1.000
118 155 -2.000
118 156 -2.000
118 157 3.000
118 158 3.000
118 159 -1.000
118 160 -3.000
118 161 0.000
118 162 2.000
118 163 -3.000
118 164 2.000
118 165 3.000
118 166 -1.000
118 167 2.000
118 168 -3.000
118 169 1.000
118 170 3.000
118 171 -2.000
118 172 0.000
118 173 3.000
118 174 0.000
118 175 0.000
118 176 -3.000
118 177 -1.000
118 178 1.000
118 179 3.000
118 180 -3.000
118 181 0.000
118 182 3.000
118 183 0.000
118 184 -3.000
118 185 -1.000
118 186 -2.000
118 187 3.000
118 188 -2.000
118 189 2.000
118 190 -3.000
118 191 2.000
118 192 0.000
118 193 2.000
118 194 -3.000
118 195 1.000
118 196 2.000
118 197 3.000
118 198 3.000
118 199 0.000
119 0 3.000
119 1 0.000
119 2 1.000
119 3 -1.000
119 4 -1.000
119 5 -3.000
119 6 -1.000
119 7 3.000
119 8 -3.000
119 9 -2.000
119 10 3.000
119 11 -3.000
119 12 1.000
119 13 3.000
119 14 1.000
119 15 1.000
119 16 0.000
119 17 1.000
119 18 2.000
119 19 0.000
119 20 1.000
119 21 -1.000
119 22 3.000
119 23 3.000
119 24 -3.000
119 25 -2.000
119 26 -2.000
119 27 -2.000
119 28 1.000
119 29 2.000
119 30 2.000
119 31 1.000
119 32 0.000
119 33 3.000
119 34 0.000
119 35 1.000
119 36 3.000
119 37 -3.000
119 38 2.000
119 39 1.000
119 40 -1.000
119 41 -3.000
119 42 2.000
119 43 -3.000
119 44 2.000
119 45 -2.000
119 46 -3.000
119 47 2.000
119 48 2.000
119 49 0.000
119 50 2.000
119 51 3.000
119 52 3.000
119 53 -3.000
119 54 1.000
119 55 1.000
119 56 -2.000
119 57 -1.000
119 58 1.000
119 59 -3.000
119 60 -2.000
119 61 -3.000
119 62 2.000
119 63 -3.000
119 64 -1.000
119 65 -1.000
119 66 0.000
119 67 0.000
119 68 0.000
119 69 -2.000
119 70 3.000
119 71 -1.000
119 72 -1.000
119 73 -3.000
119 74 -3.000
119 75 -3.000
119 76 -3.000
119 77 1.000
119 78 0.000
119 79 0.000
119 80 1.000
119 81 3.000
119 82 0.000
119 83 -2.000
119 84 -2.000
119 85 0.000
119 86 -3.000
119 87 -1.000
119 88 -1.000
119 89 -2.000
119 90 2.000
119 91 1.000
119 92 1.000
119 93 2.000
119 94 0.000
119 95 0.000
119 96 0.000
119 97 -1.000
119 98 -3.000
119 99 -2.000
119 100 3.000
119 101 -1.000
119 102 -3.000
119 103 -2.000
119 104 -2.000
119 105 2.000
119 106 2.000
119 107 2.000
119 108 -2.000
119 109 3.000
119 110 -3.000
119 111 -1.000
119 112 0.000
119 113 -3.000
119 114 0.000
119 115 3.000
119 116 -1.000
119 117 -2.000
119 118 3.000
119 119 1.000
119 120 0.000
119 121 -3.000
119 122 0.000
119 123 -1.000
119 124 -1.000
119 125 -2.000
119 126 -1.000
119 127 1.000
119 128 2.000
119 129 -1.000
119 130 1.000
119 131 2.000
119 132 1.000
119 133 -3.000
119 134 -3.000
119 135 -1.000
119 136 -2.000
119 137 -2.000
119 138 -1.000
119 139 -3.000
119 140 -2.000
119 141 2.000
119 142 -1.000
119 143 1.000
119 144 2.000
119 145 1.000
119 146 0.000
119 147 0.000
119 148 -3.000
119 149 -3.000
119 150 -2.000
119 151 1.000
119 152 2.000
119 153 -3.000
119 154 -1.000
119 155 -3.000
119 156 2.000
119 157 0.000
119 158 -2.000
119 159 -3.000
119 160 -2.000
119 161 0.000
119 162 3.000
119 163 0.000
119 164 -3.000
119 165 -1.000
119 166 1.000
119 167 0.000
119 168 2.000
119 169 -1.000
119 170 2.000
119 171 -1.000
119 172 -1.000
119 173 2.000
119 174 1.000
119 175 0.000
119 176 1.000
119 177 -2.000
119 178 2.000
119 179 0.000
119 180 2.000
119 181 -2.000
119 182 -2.000
119 183 -3.000
119 184 1.000
119 185 1.000
119 186 -2.000
119 187 -1.000
119 188 -2.000
119 189 -3.000
119 190 -2.000
119 191 -1.000
119 192 -2.000
119 193 0.000
119 194 -1.000
119 195 -3.000
119 196 -1.000
119 197 -1.000
119 198 2.000
119 199 -2.000
120 0 2.000
120 1 1.000
120 2 -1.000
120 3 1.000
120 4 -1.000
120 5 -2.000
120 6 2.000
120 7 1.000
120 8 3.000
120 9 -1.000
120 10 -3.000
120 11 0.000
120 12 -3.000
120 13 2.000
120 14 0.000
120 15 -1.000
120 16 1.000
120 17 0.000
120 18 1.000
120 19 3.000
120 20 0.000
120 21 1.000
120 22 1.000
120 23 1.000
120 24 3.000
120 25 0.000
120 26 1.000
120 27 0.000
120 28 -1.000
120 29 -1.000
120 30 2.000
120 31 3.000
120 32 -1.000
120 33 -1.000
120 34 -1.000
120 35 2.000
120 36 2.000
120 37 -2.000
120 38 2.000
120 39 -1.000
120 40 0.000
120 41 0.000
120 42 -3.000
120 43 1.000
120 44 2.000
120 45 3.000
120 46 1.000
120 47 0.000
120 48 -3.000
120 49 -3.000
120 50 1.000
120 51 1.000
120 52 -1.000
120 53 2.000
120 54 0.000
120 55 1.000
120 56 1.000
120 57 2.000
120 58 1.000
120 59 0.000
120 60 -3.000
120 61 -1.000
120 62 3.000
120 63 3.000
120 64 3.000
120 65 -3.000
120 66 -3.000
120 67 2.000
120 68 -1.000
120 69 2.000
120 70 2.000
120 71 1.000
120 72 0.000
120 73 -1.000
120 74 0.000
120 75 -1.000
120 76 1.000
120 77 -1.000
120 78 -1.000
120 79 2.000
120 80 -3.000
120 81 1.000
120 82 2.000
120 83 -1.000
120 84 0.000
120 85 -2.000
120 86 0.000
120 87 -1.000
120 88 -3.000
120 89 3.000
120 90 0.000
120 91 2.000
120 92 -1.000
120 93 -1.000
120 94 1.000
120 95 -1.000
120 96 -2.000
120 97 0.000
120 98 3.000
120 99 -2.000
120 100 2.000
120 101 2.000
120 102 -3.000
120 103 0.000
120 104 -2.000
120 105 0.000
120 106 3.000
120 107 1.000
120 108 0.000
120 109 0.000
120 110 3.000
120 111 -1.000
120 112 -1.000
120 113 3.000
120 114 -3.000
120 115 3.000
120 116 -3.000
120 117 -1.000
120 118 2.000
120 119 2.000
120 120 3.000
120 121 -1.000
120 122 1.000
120 123 2.000
120 124 -3.000
120 125 2.000
120 126 -2.000
120 127 -3.000
120 128 3.000
120 129 1.000
120 130 -3.000
120 131 -3.000
120 132 -2.000
120 133 1.000
120 134 0.000
120 135 0.000
120 136 -3.000
120 137 2.000
120 138 -2.000
120 139 -1.000
120 140 2.000
120 141 -3.000
120 142 -2.000
120 143 3.000
120 144 0.000
120 145 -1.000
120 146 -1.000
120 147 3.000
120 148 0.000
120 149 -3.000
120 150 -3.000
120 151 -2.000
120 152 -1.000
120 153 3.000
120 154 -2.000
120 155 -2.000
120 156 3.000
120 157 2.000
120 158 -2.000
120 159 -1.000
120 160 2.000
120 161 -1.000
120 162 -2.000
120 163 0.000
120 164 0.000
120 165 3.000
120 166 -1.000
120 167 2.000
120 168 0.000
120 169 -1.000
120 170 -3.000
120 171 1.000
120 172 0.000
120 173 -1.000
120 174 3.000
120 175 0.000
120 176 3.000
120 177 -3.000
120 178 0.000
120 179 2.000
120 180 -2.000
120 181 -2.000
120 182 -2.000
120 183 -1.000
120 184 3.000
120 185 -1.000
120 186 0.000
120 187 -2.000
120 188 -3.000
120 189 3.000
120 190 3.000
120 191 -3.000
120 192 2.000
120 193 -3.000
120 194 -2.000
120 195 0.000
120 196 -2.000
120 197 3.000
120 198 -3.000
120 199 0.000
121 0 -2.000
121 1 3.000
121 2 -2.000
121 3 -2.000
121 4 0.000
121 5 -2.000
121 6 3.000
121 7 -2.000
121 8 1.000
121 9 3.000
121 10 0.000
121 11 -2.000
121 12 -1.000
121 13 1.000
121 14 -1.000
121 15 -2.000
121 16 1.000
121 17 -2.000
121 18 2.000
121 19 -1.000
121 20 1.000
121 21 2.000
121 22 -3.000
121 23 -3.000
121 24 3.000
121 25 3.000
121 26 -2.000
121 27 -3.000
121 28 -2.000
121 29 1.000
121 30 -1.000
121 31 1.000
121 32 0.000
121 33 3.000
121 34 2.000
121 35 -3.000
121 36 3.000
121 37 3.000
121 38 -1.000
121 39 -2.000
121 40 2.000
121 41 -1.000
121 42 -2.000
121 43 -1.000
121 44 2.000
121 45 -1.000
121 46 0.000
121 47 -1.000
121 48 2.000
121 49 3.000
121 50 0.000
121 51 1.000
121 52 0.000
121 53 0.000
121 54 2.000
121 55 3.000
121 56 -1.000
121 57 0.000
121 58 -3.000
121 59 2.000
121 60 -2.000
121 61 -2.000
121 62 -3.000
121 63 -2.000
121 64 1.000
121 65 2.000
121 66 -2.000
121 67 1.000
121 68 -3.000
121 69 3.000
121 70 2.000
121 71 -2.000
121 72 3.000
121 73 -1.000
121 74 1.000
121 75 -1.000
121 76 -1.000
121 77 -2.000
121 78 1.000
121 79 2.000
121 80 0.000
121 81 0.000
121 82 3.000
121 83 -1.000
121 84 -1.000
121 85 2.000
121 86 3.000
121 87 0.000
121 88 0.000
121 89 0.000
121 90 3.000
121 91 1.000
121 92 1.000
121 93 3.000
121 94 3.000
121 95 -3.000
121 96 -1.000
121 97 2.000
121 98 2.000
121 99 0.000
121 100 -1.000
121 101 1.000
121 102 -1.000
121 103 -3.000
121 104 1.000
121 105 1.000
121 106 3.000
121 107 2.000
121 108 0.000
121 109 3.000
121 110 3.000
121 111 1.000
121 112 1.000
121 113 -2.000
121 114 2.000
121 115 -2.000
121 116 1.000
121 117 -3.000
121 118 3.000
121 119 -2.000
121 120 1.000
121 121 1.000
121 122 1.000
121 123 2.000
121 124 -1.000
121 125 0.000
121 126 2.000
121 127 3.000
121 128 2.000
121 129 3.000
121 130 -2.000
121 131 -3.000
121 132 2.000
121 133 3.000
121 134 -1.000
121 135 1.000
121 136 -1.000
121 137 1.000
121 138 -3.000
121 139 -1.000
121 140 0.000
121 141 -3.000
121 142 -3.000
121 143 0.000
121 144 0.000
121 145 3.000
121 146 -3.000
121 147 0.000
121 148 2.000
121 149 -3.000
121 150 1.000
121 151 -1.000
121 152 -2.000
121 153 3.000
121 154 0.000
121 155 -1.000
121 156 1.000
121 157 2.000
121 158 1.000
121 159 1.000
121 160 3.000
121 161 3.000
121 162 1.000
121 163 3.000
121 164 -2.000
121 165 1.000
121 166 -1.000
121 167 0.000
121 168 3.000
121 169 0.000
121 170 -2.000
121 171 -3.000
121 172 0.000
121 173 1.000
121 174 1.000
121 175 3.000
121 176 -3.000
121 177 -2.000
121 178 0.000
121 179 2.000
121 180 -1.000
121 181 3.000
121 182 -2.000
121 183 0.000
121 184 -3.000
121 185 1.000
121 186 -1.000
121 187 -2.000
121 188 2.000
121 189 0.000
121 190 -2.000
121 191 -1.000
121 192 -1.000
121 193 -1.000
121 194 2.000
121 195 -1.000
121 196 -2.000
121 197 3.000
121 198 0.000
121 199 -1.000
122 0 -1.000
122 1 1.000
122 2 0.000
122 3 -3.000
122 4 -2.000
122 5 -2.000
122 6 1.000
122 7 -3.000
122 8 3.000
122 9 -1.000
122 10 0.000
122 11 2.000
122 12 1.000
122 13 2.000
122 14 1.000
122 15 2.000
122 16 2.000
122 17 3.000
122 18 0.000
122 19 -1.000
122 20 2.000
122 21 1.000
122 22 1.000
122 23 -3.000
122 24 3.000
122 25 -1.000
122 26 1.000
122 27 -1.000
122 28 1.000
122 29 2.000
122 30 0.000
122 31 -1.000
122 32 -3.000
122 33 3.000
122 34 2.000
122 35 2.000
122 36 0.000
122 37 -3.000
122 38 -2.000
122 39 3.000
122 40 -2.000
122 41 -2.000
122 42 1.000
122 43 -1.000
122 44 3.000
122 45 1.000
122 46 0.000
122 47 -1.000
122 48 3.000
122 49 -2.000
122 50 -3.000
122 51 -2.000
122 52 -1.000
122 53 -1.000
122 54 -1.000
122 55 2.000
122 56 2.000
122 57 0.000
122 58 0.000
122 59 3.000
122 60 -3.000
122 61 1.000
122 62 1.000
122 63 -3.000
122 64 1.000
122 65 3.000
122 66 0.000
122 67 -2.000
122 68 0.000
122 69 0.000
122 70 0.000
122 71 -3.000
122 72 2.000
122 73 -1.000
122 74 1.000
122 75 3.000
122 76 1.000
122 77 -2.000
122 78 3.000
122 79 -1.000
122 80 -3.000
122 81 -3.000
122 82 -1.000
122 83 1.000
122 84 -3.000
122 85 -2.000
122 86 -3.000
122 87 -3.000
122 88 -1.000
122 89 -2.000
122 90 1.000
122 91 0.000
122 92 -3.000
122 93 3.000
122 94 -1.000
122 95 2.000
122 96 -3.000
122 97 1.000
122 98 -3.000
122 99 2.000
122 100 1.000
122 101 -3.000
122 102 -2.000
122 103 3.000
122 104 -3.000
122 105 3.000
122 106 2.000
122 107 3.000
122 108 3.000
122 109 -3.000
122 110 3.000
122 111 0.000
122 112 -3.000
122 113 -1.000
122 114 0.000
122 115 -2.000
122 116 -2.000
122 117 0.000
122 118 -2.000
122 119 3.000
122 120 3.000
122 121 -1.000
122 122 1.000
122 123 1.000
122 124 -3.000
122 125 -1.000
122 126 -3.000
122 127 1.000
122 128 1.000
122 129 -2.000
122 130 -1.000
122 131 -3.000
122 132 2.000
122 133 2.000
122 134 -3.000
122 135 3.000
122 136 -1.000
122 137 -3.000
122 138 3.000
122 139 2.000
122 140 2.000
122 141 2.000
122 142 3.000
122 143 -2.000
122 144 2.000
122 145 3.000
122 146 2.000
122 147 -1.000
122 148 -2.000
122 149 2.000
122 150 -2.000
122 151 0.000
122 152 2.000
122 153 -3.000
122 154 3.000
122 155 -2.000
122 156 3.000
122 157 3.000
122 158 3.000
122 159 1.000
122 160 2.000
122 161 0.000
122 162 3.000
122 163 0.000
122 164 2.000
122 165 -3.000
122 166 0.000
122 167 -1.000
122 168 1.000
122 169 -3.000
122 170 2.000
122 171 2.000
122 172 2.000
122 173 -2.000
122 174 0.000
122 175 2.000
122 176 3.000
122 177 -3.000
122 178 -1.000
122 179 -1.000
122 180 0.000
122 181 -2.000
122 182 3.000
122 183 2.000
122 184 -3.000
122 185 -1.000
122 186 2.000
122 187 3.000
122 188 0.000
122 189 0.000
122 190 2.000
122 191 3.000
122 192 -1.000
122 193 -1.000
122 194 2.000
122 195 -1.000
122 196 3.000
122 197 -1.000
122 198 -3.000
122 199 0.000
123 0 2.000
123 1 -3.000
123 2 1.000
123 3 3.000
123 4 0.000
123 5 0.000
123 6 -1.000
123 7 -2.000
123 8 2.000
123 9 1.000
123 10 3.000
123 11 0.000
123 12 3.000
123 13 -2.000
123 14 2.000
123 15 2.000
123 16 -1.000
123 17 0.000
123 18 -3.000
123 19 0.000
123 20 0.000
123 21 3.000
123 22 1.000
123 23 -2.000
123 24 0.000
123 25 -2.000
123 26 1.000
123 27 2.000
123 28 3.000
123 29 3.000
123 30 -2.000
123 31 -1.000
123 32 2.000
123 33 -3.000
123 34 2.000
123 35 -1.000
123 36 -3.000
123 37 3.000
123 38 1.000
123 39 2.000
123 40 2.000
123 41 -2.000
123 42 0.000
123 43 -3.000
123 44 -2.000
123 45 0.000
123 46 -2.000
123 47 -1.000
123 48 -3.000
123 49 2.000
123 50 0.000
123 51 -2.000
123 52 0.000
123 53 2.000
123 54 -2.000
123 55 -1.000
123 56 -2.000
123 57 2.000
123 58 0.000
123 59 -2.000
123 60 -1.000
123 61 2.000
123 62 3.000
123 63 -3.000
123 64 -1.000
123 65 1.000
123 66 1.000
123 67 -2.000
123 68 2.000
123 69 1.000
123 70 -2.000
