100 100
33 15 3.000
33 16 -2.000
33 17 0.000
33 18 0.000
33 19 -1.000
33 20 1.000
33 21 3.000
33 22 -1.000
33 23 -1.000
33 24 3.000
33 25 0.000
33 26 -1.000
33 27 -2.000
33 28 0.000
33 29 2.000
33 30 0.000
33 31 2.000
33 32 3.000
33 33 -2.000
33 34 -1.000
33 35 1.000
33 36 3.000
33 37 0.000
33 38 1.000
33 39 1.000
33 40 -1.000
33 41 2.000
33 42 -2.000
33 43 1.000
33 44 -3.000
33 45 3.000
33 46 1.000
33 47 1.000
33 48 -3.000
33 49 2.000
33 50 -1.000
33 51 1.000
33 52 -1.000
33 53 -1.000
33 54 -3.000
33 55 -1.000
33 56 0.000
33 57 -1.000
33 58 0.000
33 59 0.000
33 60 0.000
33 61 0.000
33 62 0.000
33 63 1.000
33 64 0.000
33 65 -2.000
33 66 2.000
33 67 3.000
33 68 -1.000
33 69 3.000
33 70 2.000
33 71 -3.000
33 72 -2.000
33 73 -2.000
33 74 -2.000
33 75 1.000
33 76 -3.000
33 77 1.000
33 78 2.000
33 79 -2.000
33 80 -1.000
33 81 1.000
33 82 -2.000
33 83 2.000
33 84 1.000
33 85 2.000
33 86 -2.000
33 87 -2.000
33 88 3.000
33 89 3.000
33 90 2.000
33 91 -2.000
33 92 1.000
33 93 1.000
33 94 -3.000
33 95 -1.000
33 96 -3.000
33 97 3.000
33 98 0.000
33 99 -1.000
34 0 3.000
34 1 -2.000
34 2 -2.000
34 3 1.000
34 4 -2.000
34 5 1.000
34 6 0.000
34 7 3.000
34 8 -2.000
34 9 -2.000
34 10 -1.000
34 11 2.000
34 12 0.000
34 13 2.000
34 14 0.000
34 15 -3.000
34 16 -1.000
34 17 0.000
34 18 -2.000
34 19 3.000
34 20 0.000
34 21 -2.000
34 22 2.000
34 23 1.000
34 24 2.000
34 25 2.000
34 26 3.000
34 27 1.000
34 28 2.000
34 29 -2.000
34 30 -1.000
34 31 3.000
34 32 -3.000
34 33 2.000
34 34 1.000
34 35 -3.000
34 36 1.000
34 37 -2.000
34 38 1.000
34 39 0.000
34 40 0.000
34 41 -3.000
34 42 1.000
34 43 1.000
34 44 -3.000
34 45 -1.000
34 46 -2.000
34 47 -3.000
34 48 -2.000
34 49 2.000
34 50 3.000
34 51 3.000
34 52 3.000
34 53 1.000
34 54 0.000
34 55 3.000
34 56 -3.000
34 57 1.000
34 58 1.000
34 59 1.000
34 60 -1.000
34 61 2.000
34 62 -2.000
34 63 2.000
34 64 -2.000
34 65 -2.000
34 66 -1.000
34 67 -1.000
34 68 -2.000
34 69 -2.000
34 70 -2.000
34 71 -1.000
34 72 -2.000
34 73 -1.000
34 74 0.000
34 75 -3.000
34 76 2.000
34 77 1.000
34 78 1.000
34 79 -3.000
34 80 1.000
34 81 -1.000
34 82 3.000
34 83 -2.000
34 84 -3.000
34 85 2.000
34 86 2.000
34 87 1.000
34 88 2.000
34 89 0.000
34 90 -2.000
34 91 -3.000
34 92 -2.000
34 93 2.000
34 94 2.000
34 95 -1.000
34 96 -1.000
34 97 -3.000
34 98 2.000
34 99 -2.000
35 0 0.000
35 1 2.000
35 2 0.000
35 3 0.000
35 4 2.000
35 5 3.000
35 6 1.000
35 7 -3.000
35 8 1.000
35 9 -3.000
35 10 0.000
35 11 -2.000
35 12 3.000
35 13 3.000
35 14 -2.000
35 15 3.000
35 16 -3.000
35 17 -1.000
35 18 2.000
35 19 -3.000
35 20 2.000
35 21 -2.000
35 22 -1.000
35 23 1.000
35 24 1.000
35 25 -2.000
35 26 3.000
35 27 2.000
35 28 0.000
35 29 -1.000
35 30 1.000
35 31 1.000
35 32 3.000
35 33 0.000
35 34 3.000
35 35 1.000
35 36 -1.000
35 37 -1.000
35 38 2.000
35 39 0.000
35 40 0.000
35 41 3.000
35 42 2.000
35 43 3.000
35 44 -3.000
35 45 0.000
35 46 -2.000
35 47 2.000
35 48 -1.000
35 49 3.000
35 50 -2.000
35 51 1.000
35 52 -3.000
35 53 0.000
35 54 1.000
35 55 -2.000
35 56 0.000
35 57 3.000
35 58 1.000
35 59 -2.000
35 60 -2.000
35 61 2.000
35 62 -2.000
35 63 3.000
35 64 -2.000
35 65 -1.000
35 66 -3.000
35 67 1.000
35 68 2.000
35 69 1.000
35 70 2.000
35 71 -2.000
35 72 0.000
35 73 -2.000
35 74 3.000
35 75 3.000
35 76 3.000
35 77 -3.000
35 78 3.000
35 79 3.000
35 80 3.000
35 81 3.000
35 82 1.000
35 83 -2.000
35 84 1.000
35 85 1.000
35 86 2.000
35 87 -2.000
35 88 3.000
35 89 -3.000
35 90 1.000
35 91 -2.000
35 92 -3.000
35 93 3.000
35 94 -2.000
35 95 -3.000
35 96 3.000
35 97 1.000
35 98 0.000
35 99 3.000
36 0 0.000
36 1 2.000
36 2 0.000
36 3 -2.000
36 4 3.000
36 5 1.000
36 6 0.000
36 7 -1.000
36 8 3.000
36 9 2.000
36 10 -3.000
36 11 2.000
36 12 0.000
36 13 3.000
36 14 -2.000
36 15 -2.000
36 16 -1.000
36 17 -2.000
36 18 -3.000
36 19 2.000
36 20 -2.000
36 21 -1.000
36 22 -2.000
36 23 0.000
36 24 -3.000
36 25 1.000
36 26 -2.000
36 27 3.000
36 28 -3.000
36 29 1.000
36 30 3.000
36 31 -3.000
36 32 -2.000
36 33 -3.000
36 34 1.000
36 35 2.000
36 36 -3.000
36 37 -1.000
36 38 3.000
36 39 -1.000
36 40 2.000
36 41 -3.000
36 42 2.000
36 43 -2.000
36 44 2.000
36 45 3.000
36 46 -3.000
36 47 -2.000
36 48 1.000
36 49 3.000
36 50 -1.000
36 51 3.000
36 52 -3.000
36 53 3.000
36 54 2.000
36 55 -1.000
36 56 1.000
36 57 1.000
36 58 -3.000
36 59 -1.000
36 60 1.000
36 61 -1.000
36 62 2.000
36 63 0.000
36 64 3.000
36 65 3.000
36 66 -1.000
36 67 3.000
36 68 -2.000
36 69 -2.000
36 70 1.000
36 71 -3.000
36 72 -2.000
36 73 0.000
36 74 1.000
36 75 2.000
36 76 3.000
36 77 1.000
36 78 0.000
36 79 1.000
36 80 -3.000
36 81 3.000
36 82 -3.000
36 83 0.000
36 84 0.000
36 85 -2.000
36 86 2.000
36 87 1.000
36 88 -3.000
36 89 -1.000
36 90 3.000
36 91 -3.000
36 92 0.000
36 93 -1.000
36 94 1.000
36 95 0.000
36 96 2.000
36 97 1.000
36 98 -2.000
36 99 1.000
37 0 0.000
37 1 2.000
37 2 -2.000
37 3 2.000
37 4 0.000
37 5 1.000
37 6 3.000
37 7 2.000
37 8 -3.000
37 9 -1.000
37 10 -2.000
37 11 2.000
37 12 2.000
37 13 -1.000
37 14 -2.000
37 15 2.000
37 16 -2.000
37 17 -3.000
37 18 -2.000
37 19 3.000
37 20 -1.000
37 21 1.000
37 22 -3.000
37 23 2.000
37 24 1.000
37 25 1.000
37 26 -1.000
37 27 0.000
37 28 -1.000
37 29 -3.000
37 30 1.000
37 31 2.000
37 32 1.000
37 33 1.000
37 34 -3.000
37 35 3.000
37 36 -2.000
37 37 1.000
37 38 -3.000
37 39 1.000
37 40 -1.000
37 41 0.000
37 42 -3.000
37 43 1.000
37 44 0.000
37 45 -2.000
37 46 -3.000
37 47 3.000
37 48 0.000
37 49 -2.000
37 50 3.000
37 51 -3.000
37 52 1.000
37 53 0.000
37 54 2.000
37 55 -1.000
37 56 -2.000
37 57 -3.000
37 58 0.000
37 59 0.000
37 60 0.000
37 61 -3.000
37 62 -3.000
37 63 -2.000
37 64 -2.000
37 65 -2.000
37 66 3.000
37 67 2.000
37 68 -3.000
37 69 -2.000
37 70 1.000
37 71 1.000
37 72 -1.000
37 73 -3.000
37 74 0.000
37 75 0.000
37 76 -3.000
37 77 -3.000
37 78 3.000
37 79 2.000
37 80 -2.000
37 81 -1.000
37 82 -1.000
37 83 -3.000
37 84 -3.000
37 85 3.000
37 86 -3.000
37 87 2.000
37 88 1.000
37 89 -1.000
37 90 2.000
37 91 1.000
37 92 -2.000
37 93 0.000
37 94 -3.000
37 95 0.000
37 96 3.000
37 97 0.000
37 98 0.000
37 99 3.000
38 0 3.000
38 1 1.000
38 2 -1.000
38 3 3.000
38 4 -1.000
38 5 3.000
38 6 -1.000
38 7 -1.000
38 8 1.000
38 9 1.000
38 10 -3.000
38 11 0.000
38 12 -2.000
38 13 -2.000
38 14 -1.000
38 15 1.000
38 16 0.000
38 17 -1.000
38 18 0.000
38 19 1.000
38 20 -3.000
38 21 1.000
38 22 -2.000
38 23 2.000
38 24 3.000
38 25 0.000
38 26 -2.000
38 27 1.000
38 28 0.000
38 29 -1.000
38 30 -3.000
38 31 2.000
38 32 -2.000
38 33 -3.000
38 34 -1.000
38 35 1.000
38 36 2.000
38 37 3.000
38 38 0.000
38 39 -3.000
38 40 -3.000
38 41 -1.000
38 42 2.000
38 43 0.000
38 44 -3.000
38 45 0.000
38 46 -3.000
38 47 2.000
38 48 3.000
38 49 2.000
38 50 -1.000
38 51 -3.000
38 52 3.000
38 53 0.000
38 54 -2.000
38 55 3.000
38 56 -2.000
38 57 0.000
38 58 3.000
38 59 0.000
38 60 -1.000
38 61 1.000
38 62 1.000
38 63 -1.000
38 64 0.000
38 65 -2.000
38 66 0.000
38 67 2.000
38 68 2.000
38 69 1.000
38 70 2.000
38 71 -1.000
38 72 2.000
38 73 -1.000
38 74 0.000
38 75 3.000
38 76 -2.000
38 77 3.000
38 78 2.000
38 79 -2.000
38 80 0.000
38 81 -2.000
38 82 2.000
38 83 2.000
38 84 -3.000
38 85 1.000
38 86 3.000
38 87 2.000
38 88 -2.000
38 89 -3.000
38 90 -3.000
38 91 -3.000
38 92 2.000
38 93 3.000
38 94 3.000
38 95 2.000
38 96 2.000
38 97 0.000
38 98 0.000
38 99 -2.000
39 0 3.000
39 1 -2.000
39 2 2.000
39 3 -2.000
39 4 -3.000
39 5 0.000
39 6 -2.000
39 7 -2.000
39 8 2.000
39 9 3.000
39 10 2.000
39 11 -2.000
39 12 3.000
39 13 3.000
39 14 -1.000
39 15 -3.000
39 16 -3.000
39 17 3.000
39 18 -3.000
39 19 3.000
39 20 2.000
39 21 2.000
39 22 3.000
39 23 -1.000
39 24 2.000
39 25 1.000
39 26 0.000
39 27 -1.000
39 28 3.000
39 29 3.000
39 30 1.000
39 31 1.000
39 32 3.000
39 33 -3.000
39 34 0.000
39 35 3.000
39 36 -2.000
39 37 -2.000
39 38 3.000
39 39 2.000
39 40 -1.000
39 41 0.000
39 42 -1.000
39 43 -2.000
39 44 1.000
39 45 3.000
39 46 0.000
39 47 2.000
39 48 1.000
39 49 1.000
39 50 0.000
39 51 -3.000
39 52 2.000
39 53 -3.000
39 54 1.000
39 55 1.000
39 56 -1.000
39 57 -1.000
39 58 -2.000
39 59 2.000
39 60 2.000
39 61 -2.000
39 62 3.000
39 63 -3.000
39 64 -3.000
39 65 -1.000
39 66 -2.000
39 67 -1.000
39 68 2.000
39 69 0.000
39 70 1.000
39 71 -2.000
39 72 -1.000
39 73 -2.000
39 74 1.000
39 75 -3.000
39 76 -3.000
39 77 -1.000
39 78 0.000
39 79 -2.000
39 80 2.000
39 81 1.000
39 82 -2.000
39 83 0.000
39 84 2.000
39 85 -2.000
39 86 0.000
39 87 -2.000
39 88 1.000
39 89 -1.000
39 90 2.000
39 91 3.000
39 92 2.000
39 93 1.000
39 94 -2.000
39 95 1.000
39 96 2.000
39 97 2.000
39 98 -2.000
39 99 2.000
40 0 2.000
40 1 -3.000
40 2 -3.000
40 3 1.000
40 4 -2.000
40 5 1.000
40 6 3.000
40 7 1.000
40 8 -2.000
40 9 0.000
40 10 -2.000
40 11 -1.000
40 12 1.000
40 13 -1.000
40 14 -2.000
40 15 3.000
40 16 2.000
40 17 -2.000
40 18 0.000
40 19 -3.000
40 20 0.000
40 21 -1.000
40 22 -2.000
40 23 1.000
40 24 3.000
40 25 -2.000
40 26 1.000
40 27 -2.000
40 28 2.000
40 29 2.000
40 30 3.000
40 31 2.000
40 32 -1.000
40 33 2.000
40 34 0.000
40 35 2.000
40 36 -2.000
40 37 -1.000
40 38 1.000
40 39 0.000
40 40 -3.000
40 41 -1.000
40 42 -1.000
40 43 3.000
40 44 -2.000
40 45 1.000
40 46 -2.000
40 47 1.000
40 48 -2.000
40 49 0.000
40 50 -2.000
40 51 3.000
40 52 2.000
40 53 1.000
40 54 -3.000
40 55 -1.000
40 56 0.000
40 57 0.000
40 58 0.000
40 59 -3.000
40 60 1.000
40 61 -1.000
40 62 -2.000
40 63 -2.000
40 64 -3.000
40 65 -3.000
40 66 1.000
40 67 -2.000
40 68 2.000
40 69 -2.000
40 70 -2.000
40 71 -1.000
40 72 0.000
40 73 0.000
40 74 0.000
40 75 2.000
40 76 -3.000
40 77 0.000
40 78 0.000
40 79 0.000
40 80 2.000
40 81 3.000
40 82 1.000
40 83 3.000
40 84 1.000
40 85 2.000
40 86 1.000
40 87 3.000
40 88 -2.000
40 89 -3.000
40 90 -1.000
40 91 2.000
40 92 -2.000
40 93 0.000
40 94 3.000
40 95 1.000
40 96 0.000
40 97 -1.000
40 98 3.000
40 99 -1.000
41 0 -2.000
41 1 0.000
41 2 -3.000
41 3 0.000
41 4 0.000
41 5 2.000
41 6 -1.000
41 7 -3.000
41 8 -1.000
41 9 0.000
41 10 -2.000
41 11 2.000
41 12 -3.000
41 13 1.000
41 14 0.000
41 15 1.000
41 16 0.000
41 17 -3.000
41 18 0.000
41 19 0.000
41 20 2.000
41 21 2.000
41 22 -2.000
41 23 -1.000
41 24 0.000
41 25 -2.000
41 26 -1.000
41 27 2.000
41 28 3.000
41 29 -2.000
41 30 -2.000
41 31 -3.000
41 32 0.000
41 33 -3.000
41 34 1.000
41 35 2.000
41 36 0.000
41 37 2.000
41 38 -3.000
41 39 0.000
41 40 0.000
41 41 3.000
41 42 3.000
41 43 2.000
41 44 0.000
41 45 -3.000
41 46 1.000
41 47 -3.000
41 48 -3.000
41 49 -3.000
41 50 2.000
41 51 2.000
41 52 -1.000
41 53 -1.000
41 54 2.000
41 55 -3.000
41 56 3.000
41 57 -3.000
41 58 1.000
41 59 2.000
41 60 -1.000
41 61 -1.000
41 62 1.000
41 63 -2.000
41 64 1.000
41 65 0.000
41 66 -2.000
41 67 3.000
41 68 0.000
41 69 0.000
41 70 3.000
41 71 -1.000
41 72 -2.000
41 73 1.000
41 74 -2.000
41 75 -3.000
41 76 2.000
41 77 -3.000
41 78 2.000
41 79 -3.000
41 80 1.000
41 81 -2.000
41 82 0.000
41 83 3.000
41 84 0.000
41 85 2.000
41 86 -2.000
41 87 2.000
41 88 2.000
41 89 -1.000
41 90 1.000
41 91 1.000
41 92 1.000
41 93 -1.000
41 94 -1.000
41 95 0.000
41 96 -2.000
41 97 -3.000
41 98 -1.000
41 99 -3.000
42 0 1.000
42 1 3.000
42 2 3.000
42 3 3.000
42 4 1.000
42 5 -3.000
42 6 -3.000
42 7 3.000
42 8 -2.000
42 9 2.000
42 10 -1.000
42 11 -3.000
42 12 -2.000
42 13 1.000
42 14 1.000
42 15 3.000
42 16 0.000
42 17 -2.000
42 18 -3.000
42 19 1.000
42 20 -2.000
42 21 0.000
42 22 2.000
42 23 3.000
42 24 1.000
42 25 -1.000
42 26 2.000
42 27 2.000
42 28 2.000
42 29 2.000
42 30 3.000
42 31 -1.000
42 32 3.000
42 33 1.000
42 34 0.000
42 35 -2.000
42 36 3.000
42 37 -1.000
42 38 1.000
42 39 0.000
42 40 3.000
42 41 -2.000
42 42 2.000
42 43 1.000
42 44 -1.000
42 45 -3.000
42 46 -2.000
42 47 -1.000
42 48 1.000
42 49 -3.000
42 50 1.000
42 51 -1.000
42 52 0.000
42 53 1.000
42 54 -3.000
42 55 0.000
42 56 -1.000
42 57 0.000
42 58 2.000
42 59 0.000
42 60 0.000
42 61 -2.000
42 62 -3.000
42 63 0.000
42 64 -2.000
42 65 3.000
42 66 0.000
42 67 0.000
42 68 0.000
42 69 3.000
42 70 -3.000
42 71 1.000
42 72 -2.000
42 73 -3.000
42 74 -2.000
42 75 1.000
42 76 -2.000
42 77 3.000
42 78 -1.000
42 79 1.000
42 80 -2.000
42 81 3.000
42 82 1.000
42 83 2.000
42 84 2.000
42 85 1.000
42 86 1.000
42 87 3.000
42 88 0.000
42 89 -1.000
42 90 3.000
42 91 -1.000
42 92 0.000
42 93 -2.000
42 94 1.000
42 95 3.000
42 96 -2.000
42 97 -2.000
42 98 0.000
42 99 0.000
43 0 -1.000
43 1 -2.000
43 2 1.000
43 3 -1.000
43 4 2.000
43 5 -1.000
43 6 3.000
43 7 2.000
43 8 3.000
43 9 -1.000
43 10 -2.000
43 11 -3.000
43 12 0.000
43 13 0.000
43 14 -1.000
43 15 1.000
43 16 2.000
43 17 -1.000
43 18 -3.000
43 19 1.000
43 20 0.000
43 21 -1.000
43 22 -3.000
43 23 0.000
43 24 -1.000
43 25 -2.000
43 26 -1.000
43 27 -2.000
43 28 -1.000
43 29 0.000
43 30 0.000
43 31 0.000
43 32 1.000
43 33 0.000
43 34 2.000
43 35 1.000
43 36 0.000
43 37 -3.000
43 38 2.000
43 39 1.000
43 40 0.000
43 41 2.000
43 42 3.000
43 43 -1.000
43 44 1.000
43 45 -1.000
43 46 1.000
43 47 0.000
43 48 1.000
43 49 -3.000
43 50 -1.000
43 51 -2.000
43 52 1.000
43 53 -1.000
43 54 -3.000
43 55 0.000
43 56 2.000
43 57 -1.000
43 58 -1.000
43 59 -1.000
43 60 3.000
43 61 0.000
43 62 -1.000
43 63 2.000
43 64 1.000
43 65 3.000
43 66 1.000
43 67 2.000
43 68 0.000
43 69 3.000
43 70 0.000
43 71 3.000
43 72 -1.000
43 73 3.000
43 74 0.000
43 75 -2.000
43 76 -1.000
43 77 1.000
43 78 2.000
43 79 2.000
43 80 1.000
43 81 -1.000
43 82 3.000
43 83 2.000
43 84 3.000
43 85 -3.000
43 86 2.000
43 87 -2.000
43 88 3.000
43 89 2.000
43 90 3.000
43 91 1.000
43 92 0.000
43 93 -1.000
43 94 1.000
43 95 0.000
43 96 -3.000
43 97 -2.000
43 98 0.000
43 99 -1.000
44 0 -3.000
44 1 3.000
44 2 3.000
44 3 1.000
44 4 1.000
44 5 -1.000
44 6 -2.000
44 7 -2.000
44 8 -1.000
44 9 0.000
44 10 1.000
44 11 3.000
44 12 -1.000
44 13 1.000
44 14 -3.000
44 15 0.000
44 16 -3.000
44 17 3.000
44 18 -3.000
44 19 -2.000
44 20 -1.000
44 21 1.000
44 22 0.000
44 23 -3.000
44 24 -2.000
44 25 -3.000
44 26 0.000
44 27 2.000
44 28 3.000
44 29 -2.000
44 30 1.000
44 31 0.000
44 32 -3.000
44 33 -3.000
44 34 0.000
44 35 0.000
44 36 -1.000
44 37 -3.000
44 38 1.000
44 39 3.000
44 40 3.000
44 41 -3.000
44 42 1.000
44 43 -3.000
44 44 1.000
44 45 1.000
44 46 -3.000
44 47 3.000
44 48 -3.000
44 49 1.000
44 50 3.000
44 51 -3.000
44 52 2.000
44 53 -2.000
44 54 3.000
44 55 3.000
44 56 0.000
44 57 -2.000
44 58 2.000
44 59 2.000
44 60 -2.000
44 61 -2.000
44 62 1.000
44 63 -2.000
44 64 -1.000
44 65 1.000
44 66 3.000
44 67 1.000
44 68 1.000
44 69 -2.000
44 70 0.000
44 71 2.000
44 72 -1.000
44 73 3.000
44 74 1.000
44 75 3.000
44 76 -1.000
44 77 -2.000
44 78 1.000
44 79 1.000
44 80 3.000
44 81 3.000
44 82 -3.000
44 83 -3.000
44 84 1.000
44 85 2.000
44 86 3.000
44 87 2.000
44 88 2.000
44 89 -1.000
44 90 -1.000
44 91 -3.000
44 92 2.000
44 93 -2.000
44 94 3.000
44 95 -1.000
44 96 -1.000
44 97 -2.000
44 98 -3.000
44 99 -2.000
45 0 1.000
45 1 3.000
45 2 0.000
45 3 -2.000
45 4 2.000
45 5 0.000
45 6 -2.000
45 7 3.000
45 8 -1.000
45 9 1.000
45 10 3.000
45 11 3.000
45 12 3.000
45 13 -3.000
45 14 1.000
45 15 1.000
45 16 1.000
45 17 3.000
45 18 -1.000
45 19 0.000
45 20 -3.000
45 21 -3.000
45 22 0.000
45 23 2.000
45 24 -1.000
45 25 0.000
45 26 2.000
45 27 -2.000
45 28 1.000
45 29 -2.000
45 30 -1.000
45 31 3.000
45 32 -3.000
45 33 2.000
45 34 1.000
45 35 -1.000
45 36 1.000
45 37 2.000
45 38 -1.000
45 39 0.000
45 40 -3.000
45 41 1.000
45 42 0.000
45 43 -1.000
45 44 3.000
45 45 -3.000
45 46 1.000
45 47 -2.000
45 48 -2.000
45 49 -1.000
45 50 3.000
45 51 2.000
45 52 -2.000
45 53 -3.000
45 54 2.000
45 55 1.000
45 56 3.000
45 57 2.000
45 58 2.000
45 59 -2.000
45 60 3.000
45 61 0.000
45 62 2.000
45 63 -1.000
45 64 1.000
45 65 -3.000
45 66 2.000
45 67 0.000
45 68 0.000
45 69 1.000
45 70 0.000
45 71 1.000
45 72 0.000
45 73 2.000
45 74 2.000
45 75 2.000
45 76 2.000
45 77 -3.000
45 78 3.000
45 79 1.000
45 80 -3.000
45 81 -3.000
45 82 2.000
45 83 -2.000
45 84 -3.000
45 85 0.000
45 86 -1.000
45 87 2.000
45 88 1.000
45 89 0.000
45 90 1.000
45 91 -1.000
45 92 -2.000
45 93 -3.000
45 94 -3.000
45 95 2.000
45 96 3.000
45 97 1.000
45 98 1.000
45 99 0.000
46 0 2.000
46 1 3.000
46 2 2.000
46 3 2.000
46 4 2.000
46 5 1.000
46 6 -1.000
46 7 2.000
46 8 3.000
46 9 2.000
46 10 2.000
46 11 -2.000
46 12 -1.000
46 13 -3.000
46 14 1.000
46 15 0.000
46 16 3.000
46 17 0.000
46 18 0.000
46 19 0.000
46 20 1.000
46 21 1.000
46 22 0.000
46 23 2.000
46 24 -3.000
46 25 1.000
46 26 -3.000
46 27 -2.000
46 28 -2.000
46 29 -2.000
46 30 -1.000
46 31 -1.000
46 32 2.000
46 33 3.000
46 34 1.000
46 35 -3.000
46 36 1.000
46 37 2.000
46 38 3.000
46 39 -1.000
46 40 2.000
46 41 3.000
46 42 -2.000
46 43 2.000
46 44 -1.000
46 45 -1.000
46 46 1.000
46 47 3.000
46 48 3.000
46 49 -3.000
46 50 -2.000
46 51 2.000
46 52 -1.000
46 53 -2.000
46 54 -3.000
46 55 1.000
46 56 -2.000
46 57 2.000
46 58 0.000
46 59 -1.000
46 60 -3.000
46 61 -3.000
46 62 3.000
46 63 -2.000
46 64 -3.000
46 65 -2.000
46 66 -1.000
46 67 3.000
46 68 3.000
46 69 3.000
46 70 3.000
46 71 0.000
46 72 -2.000
46 73 -3.000
46 74 -1.000
46 75 -2.000
46 76 0.000
46 77 -1.000
46 78 0.000
46 79 1.000
46 80 0.000
46 81 -2.000
46 82 0.000
46 83 3.000
46 84 0.000
46 85 -3.000
46 86 -2.000
46 87 3.000
46 88 0.000
46 89 1.000
46 90 2.000
46 91 1.000
46 92 2.000
46 93 -2.000
46 94 -3.000
46 95 1.000
46 96 -2.000
46 97 -3.000
46 98 0.000
46 99 -3.000
47 0 1.000
47 1 -3.000
47 2 3.000
47 3 2.000
47 4 -2.000
47 5 -1.000
47 6 -1.000
47 7 -1.000
47 8 -2.000
47 9 3.000
47 10 -2.000
47 11 -1.000
47 12 3.000
47 13 -3.000
47 14 3.000
47 15 -2.000
47 16 -3.000
47 17 3.000
47 18 -2.000
47 19 -2.000
47 20 -1.000
47 21 3.000
47 22 -3.000
47 23 2.000
47 24 -1.000
47 25 3.000
47 26 -3.000
47 27 -1.000
47 28 3.000
47 29 -1.000
47 30 -1.000
47 31 2.000
47 32 3.000
47 33 -1.000
47 34 1.000
47 35 0.000
47 36 -2.000
47 37 1.000
47 38 -2.000
47 39 1.000
47 40 -1.000
47 41 3.000
47 42 -2.000
47 43 1.000
47 44 -3.000
47 45 2.000
47 46 -3.000
47 47 -2.000
47 48 -3.000
47 49 2.000
47 50 3.000
47 51 1.000
47 52 -3.000
47 53 -3.000
47 54 2.000
47 55 3.000
47 56 1.000
47 57 2.000
47 58 1.000
47 59 2.000
47 60 0.000
47 61 -3.000
47 62 0.000
47 63 0.000
47 64 3.000
47 65 -2.000
47 66 2.000
47 67 2.000
47 68 3.000
47 69 -1.000
47 70 1.000
47 71 -2.000
47 72 0.000
47 73 -3.000
47 74 -3.000
47 75 3.000
47 76 -2.000
47 77 3.000
47 78 1.000
47 79 -1.000
47 80 0.000
47 81 0.000
47 82 -3.000
47 83 -1.000
47 84 -1.000
47 85 -3.000
47 86 3.000
47 87 -1.000
47 88 1.000
47 89 -1.000
47 90 0.000
47 91 2.000
47 92 1.000
47 93 2.000
47 94 -1.000
47 95 -1.000
47 96 -1.000
47 97 3.000
47 98 3.000
47 99 2.000
48 0 -1.000
48 1 3.000
48 2 -2.000
48 3 3.000
48 4 -1.000
48 5 1.000
48 6 -2.000
48 7 3.000
48 8 2.000
48 9 1.000
48 10 1.000
48 11 -2.000
48 12 3.000
48 13 3.000
48 14 -1.000
48 15 -1.000
48 16 2.000
48 17 3.000
48 18 -1.000
48 19 1.000
48 20 -3.000
48 21 -1.000
48 22 3.000
48 23 0.000
48 24 -2.000
48 25 3.000
48 26 0.000
48 27 3.000
48 28 -2.000
48 29 -3.000
48 30 -3.000
48 31 0.000
48 32 0.000
48 33 2.000
48 34 3.000
48 35 1.000
48 36 3.000
48 37 -2.000
48 38 1.000
48 39 3.000
48 40 -3.000
48 41 0.000
48 42 2.000
48 43 -2.000
48 44 1.000
48 45 2.000
48 46 -1.000
48 47 2.000
48 48 -2.000
48 49 2.000
48 50 -2.000
48 51 -2.000
48 52 1.000
48 53 -3.000
48 54 2.000
48 55 -1.000
48 56 1.000
48 57 2.000
48 58 -2.000
48 59 3.000
48 60 -2.000
48 61 -2.000
48 62 2.000
48 63 3.000
48 64 -3.000
48 65 2.000
48 66 1.000
48 67 0.000
48 68 0.000
48 69 1.000
48 70 0.000
48 71 -3.000
48 72 -1.000
48 73 0.000
48 74 2.000
48 75 -1.000
48 76 1.000
48 77 3.000
48 78 -2.000
48 79 -2.000
48 80 1.000
48 81 -3.000
48 82 1.000
48 83 3.000
48 84 2.000
48 85 -1.000
48 86 1.000
48 87 -1.000
48 88 2.000
48 89 2.000
48 90 1.000
48 91 -1.000
48 92 -1.000
48 93 1.000
48 94 -3.000
48 95 1.000
48 96 3.000
48 97 2.000
48 98 2.000
48 99 1.000
49 0 3.000
49 1 3.000
49 2 -3.000
49 3 0.000
49 4 2.000
49 5 -2.000
49 6 -1.000
49 7 -1.000
49 8 -3.000
49 9 -2.000
49 10 1.000
49 11 1.000
49 12 2.000
49 13 3.000
49 14 0.000
49 15 3.000
49 16 -3.000
49 17 0.000
49 18 0.000
49 19 3.000
49 20 -3.000
49 21 1.000
49 22 1.000
49 23 -2.000
49 24 -2.000
49 25 -3.000
49 26 1.000
49 27 1.000
49 28 3.000
49 29 3.000
49 30 2.000
49 31 -1.000
49 32 3.000
49 33 -3.000
49 34 1.000
49 35 1.000
49 36 3.000
49 37 2.000
49 38 2.000
49 39 1.000
49 40 1.000
49 41 -1.000
49 42 -2.000
49 43 2.000
49 44 3.000
49 45 -2.000
49 46 3.000
49 47 1.000
49 48 -2.000
49 49 2.000
49 50 1.000
49 51 3.000
49 52 -3.000
49 53 -3.000
49 54 2.000
49 55 -1.000
49 56 1.000
49 57 3.000
49 58 -1.000
49 59 0.000
49 60 -1.000
49 61 -1.000
49 62 -3.000
49 63 0.000
49 64 2.000
49 65 -2.000
49 66 -2.000
49 67 -3.000
49 68 0.000
49 69 1.000
49 70 1.000
49 71 3.000
49 72 0.000
49 73 -1.000
49 74 -2.000
49 75 -3.000
49 76 0.000
49 77 1.000
